,TOA,first_diff,residuals,theta,circResiduals
259,7769.998595237732,29.996529579162598,0.03318612595711118,5.46089536144865,0.00011481623617506931
260,7799.9951248168945,29.996249198913574,0.03290492835104124,5.481977464261231,0.0004380642664437717
261,7829.991374015808,30.005845069885254,0.04250205021938136,5.503059370017508,0.010643618049395759
262,7859.997219085693,29.984956741333008,0.04431184471096206,5.524148019925232,0.013065762354392961
263,7889.982175827026,30.017187118530273,0.03114458913425668,5.545221989138347,0.0005138783321493694
264,7919.999362945557,29.994105339050293,0.030761620969587282,5.56631861044273,0.0007501216713891243
265,7949.993468284607,29.993276596069336,0.02993277700645429,5.58739900945557,0.0005429145102554996
266,7979.986744880676,30.015843391418457,0.029800326269824876,5.608478826012875,0.001034707314249688
267,8010.002588272095,29.992518424987793,0.02917559309714232,5.629574502921572,0.0010370364370697674
268,8039.9951066970825,29.991877555847168,0.028533149072693522,5.650653786622545,0.0010232360647679274
269,8069.98698425293,30.014025688171387,0.02798367982673955,5.67173261990911,0.0011041854274485875
270,8100.001009941101,29.99089241027832,0.027548084933495497,5.692827019303132,0.0013009845632414585
271,8129.991902351379,30.01276206970215,0.026719017314287444,5.713905160211597,0.0011050513203866123
272,8160.0046644210815,29.989636421203613,0.026292943534541112,5.734998671511734,0.0013135205065017905
273,8189.994300842285,30.01187038421631,0.025827516271559783,5.756075929688391,0.0014828115753960057
274,8220.006171226501,29.988405227661133,0.02506178694332664,5.777168814295862,0.0013526535133205723
275,8249.994576454163,30.01082134246826,0.024777963148608556,5.798245207167458,0.0017040038236910068
276,8280.00539779663,29.98799419403076,0.024650980885216098,5.8193373544894405,0.002212487691058425
277,8309.993391990662,30.008535385131836,0.04519106032085102,5.840413458479175,0.023387085049884047
278,8340.001927375793,29.98628807067871,0.0004086099318328061,5.861503999189051,-0.02076116020628054
279,8369.988215446472,30.008305549621582,0.022425921835018216,5.882578904084478,0.0018888581607360046
280,8399.996520996094,30.007990837097168,0.022111011420403445,5.903669283261805,0.0022058080784963276
281,8430.004511833191,29.984243392944336,0.02106351447173488,5.924759441253485,0.0017885727086063008
282,8459.988755226135,30.006080627441406,0.020201001094363315,5.945832909112467,0.0015539519890457078
283,8489.994835853577,30.00657844543457,0.020698837643878018,5.966921724574297,0.002677987754343667
284,8520.001414299011,30.005189895629883,0.0193101480325047,5.988010889911605,0.0019130777560612475
285,8550.006604194641,29.98208522796631,0.01890445633598032,6.009099079351029,0.0021284295716934923
286,8579.988689422607,30.004192352294922,0.018312875700450083,6.030171030412681,0.0021544343940954093
287,8609.992881774902,30.00374126434326,0.01786228281897341,6.051258518760632,0.0023186257034729044
288,8639.996623039246,30.00299072265625,0.017110386507291,6.072345690075821,0.0021779732743692735
289,8669.999613761902,30.002209663391113,0.0163296416944207,6.093432333896755,0.0020046543674546915
290,8700.001823425293,30.001790046691895,0.015910186887462853,6.11451842877513,0.0021885370939538507
291,8730.003613471985,30.00137996673584,0.015500875697651247,6.135604228739309,0.002378214334585677
292,8760.00499343872,30.000638008117676,0.014758760182941182,6.156689740491887,0.0022304722162312923
293,8790.005631446838,29.99997615814209,0.014095605327042529,6.177774730782548,0.002156805175767818
294,8820.00560760498,29.99951934814453,0.013639888761688692,6.19885925591309,0.002285430706381715
295,8850.005126953125,29.99895477294922,0.013075195688517139,6.219943459989315,0.002299678532039603
296,8880.004081726074,29.99819850921631,0.012318694445998096,6.241027267271894,0.002116457839484236
297,8910.00228023529,29.986087799072266,0.0002080065949647946,6.262110543038663,-0.009426867919564803
298,8939.988368034363,30.008760452270508,0.00018194873044604688,6.283185307179586,-0.008891945102488197
