,Datetime,RA,DEC,APmag,S-brt,delta,deldot,S-O-T /r,S-T-O,Sky_motion,Sky_mot_PA,RelVel-ANG,Lun_Sky_Brt,sky_SNR,time_from_start,Month,Year,Day,pca,residuals
6784,2024-10-09 16:00:00,273.449375,-27.323249999999998,-9.556,5.470,0.00260453877479,-0.0587242,76.5889 /T,103.2657,31.871627,88.760226,-3.350761,n.a.,n.a.,24422400.0,10,2024,9,-1.6665718016497462,1.8117331592349285e-05
7345,2024-11-02 01:00:00,221.873375,-18.40941666666667,-4.508,5.254,0.00269323474967,-0.0225995,6.4955 /T,173.487,30.112126,111.17581,-1.326321,n.a.,n.a.,26442000.0,11,2024,2,-0.7532498832710426,3.599211922169143e-05
1681,2024-03-11 01:00:00,0.6417916666666666,-0.7680555555555556,-5.096,5.768,0.00238947501742,0.0173333,9.5839 /T,170.3933,38.120049,61.501431,0.8962886,n.a.,n.a.,6051600.0,3,2024,11,3.1104822105581116,2.4086232141189937e-05
4434,2024-07-03 18:00:00,72.69004166666667,27.009888888888888,-6.612,6.408,0.00253526603185,0.03582,27.7070 /L,152.2263,33.897737,81.107764,1.9698666,n.a.,n.a.,15962400.0,7,2024,3,1.9399199804972318,-1.9564866170554678e-05
3422,2024-05-22 14:00:00,226.65145833333332,-19.400583333333334,-12.321,3.702,0.00263523074388,-0.0408787,167.9632 /T,12.0056,31.426028,109.93968,-2.332913,n.a.,n.a.,12319200.0,5,2024,22,-0.8382943009668519,-1.7674576707706405e-05
7551,2024-11-10 15:00:00,338.8057083333333,-10.354083333333334,-10.836,4.872,0.00247647916402,-0.0523413,107.6933 /T,72.1702,35.287058,63.650314,-2.835053,n.a.,n.a.,27183600.0,11,2024,10,-2.749946820245579,4.338340446336398e-05
2952,2024-05-03 00:00:00,335.982625,-12.202694444444445,-9.361,5.621,0.00246161796833,-0.0361238,70.0401 /L,109.8282,35.738493,64.725374,-1.947535,n.a.,n.a.,10627200.0,5,2024,3,-2.706069917175385,2.0850930533168523e-05
810,2024-02-03 18:00:00,229.829,-20.608833333333333,-9.77,5.355,0.00260888239139,-0.0647596,81.0397 /L,98.8104,31.729518,108.92144,-3.703967,n.a.,n.a.,2916000.0,2,2024,3,-0.8962879851172724,-4.0799400418688875e-05
5605,2024-08-21 13:00:00,354.42875,-2.2848333333333333,-12.186,3.994,0.00240828158729,0.0063354,155.1694 /L,24.7736,37.50808,61.61055,0.3375558,n.a.,n.a.,20178000.0,8,2024,21,-2.998418868446171,2.0955522412984418e-05
1041,2024-02-13 09:00:00,10.920708333333334,4.220916666666667,-8.224,6.032,0.00243277036411,0.0480951,47.8832 /T,132.012,36.651229,61.930641,2.5512303,n.a.,n.a.,3747600.0,2,2024,13,2.9461665876477654,3.549063642167144e-05
4201,2024-06-24 01:00:00,301.5222083333333,-24.80938888888889,-12.065,4.032,0.00249643637974,-0.0296804,153.9200 /L,26.0185,34.956944,76.373517,-1.606629,n.a.,n.a.,15123600.0,6,2024,24,-2.1444161676214075,-3.162979848898243e-05
4937,2024-07-24 17:00:00,348.26545833333336,-6.890555555555556,-11.624,4.411,0.00244004071216,0.0063577,135.4618 /L,44.4419,36.487947,62.339622,0.3424808,n.a.,n.a.,17773200.0,7,2024,24,-2.9041192580275936,3.4878346142933666e-05
7248,2024-10-29 00:00:00,177.979,1.7408611111111112,-7.33,6.226,0.00271231943324,0.0094858,38.2682 /L,141.6346,29.559458,118.60531,0.5563628,n.a.,n.a.,26092800.0,10,2024,29,0.05692573013443691,3.699896202778285e-05
8537,2024-12-21 17:00:00,168.23345833333335,6.482611111111111,-10.541,4.937,0.0026743891087,0.0380258,103.3195 /L,76.5291,30.208164,117.82375,2.231248,n.a.,n.a.,30733200.0,12,2024,21,0.23750421945328282,7.723798154464674e-07
2447,2024-04-11 23:00:00,62.823541666666664,25.22825,-7.85,6.152,0.00249594741421,0.0686694,43.4798 /T,136.422,34.834518,76.258524,3.7342741,n.a.,n.a.,8809200.0,4,2024,11,2.10551303323406,-3.741689023051059e-05
5252,2024-08-06 20:00:00,163.417125,9.511833333333334,-6.402,6.407,0.00269373099458,0.0226971,26.6747 /T,153.257,30.03091,117.05288,1.3246342,n.a.,n.a.,18907200.0,8,2024,6,0.3285425747253007,2.1765591114962513e-05
6161,2024-09-13 17:00:00,293.6236666666667,-25.168111111111113,-11.139,4.685,0.00251529974237,-0.0724867,119.8633 /T,60.0125,34.219789,79.3151,-3.982599,n.a.,n.a.,22179600.0,9,2024,13,-2.0090581266408485,-3.078215472415453e-05
569,2024-01-24 17:00:00,114.83825,26.543083333333335,-12.342,3.658,0.00266282955515,0.0316395,167.3014 /T,12.6644,30.796433,100.11507,1.8338078,n.a.,n.a.,2048400.0,1,2024,24,1.2113907402618087,3.442976928728827e-05
244,2024-01-11 04:00:00,287.5274166666667,-26.52077777777778,-4.757,5.283,0.00244838611436,-0.0400321,6.7225 /L,173.2606,36.357918,83.336395,-2.136371,n.a.,n.a.,878400.0,1,2024,11,-1.9074016493978219,-0.00011045384528722991
3088,2024-05-08 16:00:00,52.076791666666665,22.353305555555558,-4.809,5.553,0.00246393021012,0.044644,7.8376 /T,172.1434,35.895702,71.973645,2.385624,n.a.,n.a.,11116800.0,5,2024,8,2.283434294627779,-4.441081427512209e-05
2104,2024-03-28 16:00:00,222.027875,-17.035833333333333,-11.668,4.229,0.00266312898946,-0.0354887,142.7260 /L,37.1818,30.672075,111.68683,-2.054003,n.a.,n.a.,7574400.0,3,2024,28,-0.7523210543646737,5.841547184553229e-06
2075,2024-03-27 11:00:00,208.01691666666667,-12.986638888888889,-12.007,3.941,0.00268498822455,-0.0272018,156.2444 /L,23.6939,30.24144,115.59701,-1.582351,n.a.,n.a.,7470000.0,3,2024,27,-0.49995125353075764,1.7573519093605234e-05
7660,2024-11-15 04:00:00,39.328625,18.64527777777778,-12.603,3.617,0.002410050689,0.0139509,169.3838 /T,10.5903,37.498642,68.069499,0.7372964,n.a.,n.a.,27576000.0,11,2024,15,2.4937116056138264,-6.610063329839239e-05
6456,2024-09-26 00:00:00,109.894875,27.418305555555555,-9.496,5.501,0.00260592278618,0.0580362,75.4588 /L,104.3969,31.836756,98.996816,3.3107293,n.a.,n.a.,23241600.0,9,2024,26,1.298983979321319,-1.54306353657911e-05
1864,2024-03-18 16:00:00,107.58533333333334,27.754583333333333,-10.668,4.891,0.0026455813021,0.0513393,107.2921 /T,72.5625,30.892222,97.090241,2.9766174,n.a.,n.a.,6710400.0,3,2024,18,1.3397174132804153,2.7672150859617186e-05
5534,2024-08-18 14:00:00,313.13070833333336,-21.91525,-12.358,3.816,0.00244626212771,-0.0487022,163.1240 /T,16.8357,36.376546,71.290555,-2.587042,n.a.,n.a.,19922400.0,8,2024,18,-2.3371575125469684,-5.4124345974557175e-05
4048,2024-06-17 16:00:00,211.48091666666667,-13.234277777777777,-11.221,4.559,0.00266308819323,-0.0397589,127.7767 /T,52.1046,30.590966,114.45599,-2.308583,n.a.,n.a.,14572800.0,6,2024,17,-0.5603739859921748,-2.2734817554338413e-06
8710,2024-12-28 22:00:00,251.23316666666668,-26.881833333333333,-6.332,6.344,0.00263074499334,-0.0450469,24.4652 /L,155.471,31.498323,98.770578,-2.580287,n.a.,n.a.,31356000.0,12,2024,28,-1.2820546811075797,7.99137389169641e-06
8445,2024-12-17 21:00:00,121.26645833333333,24.93675,-11.921,4.096,0.00255298101323,0.0614751,147.6180 /L,32.3027,33.377163,104.28644,3.4204507,n.a.,n.a.,30402000.0,12,2024,17,1.0962618581199104,-8.393232220647471e-05
6721,2024-10-07 01:00:00,237.23183333333333,-23.582388888888886,-7.911,6.083,0.00267633442367,-0.035212,46.6157 /T,133.2727,30.315096,105.43863,-2.060224,n.a.,n.a.,24195600.0,10,2024,7,-1.0318131771315848,3.5026107996004134e-05
1760,2024-03-14 08:00:00,45.21816666666667,20.10216666666667,-8.575,5.907,0.00247998169112,0.0686407,54.6758 /T,125.2076,35.224043,69.403238,3.7160594,n.a.,n.a.,6336000.0,3,2024,14,2.395894843043081,-1.1496139738457513e-05
5208,2024-08-05 00:00:00,142.5035,18.82488888888889,-4.559,5.446,0.0026633413699,0.0335663,7.1849 /T,172.7964,30.77831,111.88037,1.934595,n.a.,n.a.,18748800.0,8,2024,5,0.7138007880875594,4.244191306416491e-06
6942,2024-10-16 06:00:00,5.156291666666666,2.161722222222222,-12.426,3.795,0.00239167873221,-0.017755,162.5728 /T,17.3859,38.034881,61.401106,-0.919671,n.a.,n.a.,24991200.0,10,2024,16,3.0402478749302992,1.2446881982629884e-05
2213,2024-04-02 05:00:00,285.29366666666664,-27.986333333333334,-10.122,5.233,0.00253189315544,-0.0606019,89.0868 /L,90.768,33.719987,83.967782,-3.360878,n.a.,n.a.,7966800.0,4,2024,2,-1.8726917412673394,-3.1151281343456873e-05
121,2024-01-06 01:00:00,213.26991666666666,-13.197555555555555,-9.215,5.591,0.00262762529244,-0.0586026,68.8082 /L,111.0488,31.315778,114.21403,-3.373891,n.a.,n.a.,435600.0,1,2024,6,-0.5911487799532537,-3.6600787233426364e-05
3795,2024-06-07 03:00:00,83.42795833333334,28.08586111111111,-4.864,5.742,0.00253221805256,0.0494581,9.0146 /T,170.9631,34.014345,85.879067,2.7141599,n.a.,n.a.,13662000.0,6,2024,7,1.7574429663310749,-4.4232872956837845e-05
3286,2024-05-16 22:00:00,164.264625,9.7525,-10.533,4.957,0.00270201141875,0.0123304,105.5724 /T,74.2802,29.617634,116.93634,0.7318329,n.a.,n.a.,11829600.0,5,2024,16,0.314548014589268,2.9757620540432888e-05
8083,2024-12-02 19:00:00,268.312125,-27.558972222222224,-5.796,6.284,0.00261644466993,-0.0378392,18.4275 /T,161.5244,31.880231,90.98274,-2.154715,n.a.,n.a.,29098800.0,12,2024,2,-1.5785405729124673,2.0868982820114197e-05
4772,2024-07-17 20:00:00,247.19908333333333,-25.787972222222223,-11.456,4.440,0.00258879901226,-0.0612918,134.0594 /T,45.8358,32.393981,101.26077,-3.456185,n.a.,n.a.,17179200.0,7,2024,17,-1.2095799263368132,-3.97412551775291e-05
1663,2024-03-10 07:00:00,350.51533333333333,-5.347333333333333,-4.333,3.737,0.00238569405842,3.3e-05,2.6446 /L,177.3489,38.246935,62.182588,-0.004001,n.a.,n.a.,5986800.0,3,2024,10,-2.9389041530888336,-1.29552575582185e-05
6345,2024-09-21 09:00:00,40.91641666666666,19.282722222222223,-11.615,4.413,0.00243559632898,0.0534167,134.0281 /L,45.8722,36.562448,68.411611,2.8448587,n.a.,n.a.,22842000.0,9,2024,21,2.467981033612591,-4.4646048507229665e-05
4341,2024-06-29 21:00:00,18.976625,8.944555555555556,-9.657,5.494,0.00247883083092,0.0146042,77.3581 /L,102.5055,35.254443,62.97894,0.7908287,n.a.,n.a.,15627600.0,6,2024,29,2.8195165330950207,5.815129817272804e-05
2639,2024-04-19 23:00:00,167.96245833333333,7.992111111111111,-11.426,4.382,0.00271155224117,0.0014296,135.7309 /T,44.1612,29.545672,117.54361,0.088677,n.a.,n.a.,9500400.0,4,2024,19,0.24613117106495586,3.806921221302011e-05
1752,2024-03-14 00:00:00,40.562958333333334,18.373166666666666,-8.327,5.998,0.00246699129028,0.0661888,50.2887 /T,129.6019,35.616738,67.860273,3.562393,n.a.,n.a.,6307200.0,3,2024,14,2.4716998508882613,-1.2662433587158888e-05
6935,2024-10-15 23:00:00,1.2675833333333333,0.036833333333333336,-12.315,3.890,0.00239519792579,-0.0239861,158.4451 /T,21.5042,37.911803,61.315573,-1.246595,n.a.,n.a.,24966000.0,10,2024,15,3.1017900934575593,2.807879773723647e-05
4536,2024-07-08 00:00:00,133.94858333333335,21.845583333333334,-6.264,6.416,0.00263965216801,0.042793,24.6032 /T,155.3349,31.278689,108.69675,2.4500896,n.a.,n.a.,16329600.0,7,2024,8,0.8693296465409275,-1.155489029668142e-05
380,2024-01-16 20:00:00,8.338208333333334,2.590222222222222,-9.536,5.511,0.00246997616752,0.042368,72.8380 /T,107.0245,35.483294,61.889151,2.2884562,n.a.,n.a.,1368000.0,1,2024,16,2.9864623164386215,8.035703116806084e-05
1074,2024-02-14 18:00:00,28.786625,13.196777777777777,-9.208,5.653,0.00247669233936,0.0607935,66.2146 /T,113.6539,35.283805,64.695498,3.2916117,n.a.,n.a.,3866400.0,2,2024,14,2.661364329218124,2.8236040452669052e-05
7060,2024-10-21 04:00:00,77.288875,27.95722222222222,-11.449,4.492,0.00248535629371,0.0698669,128.9718 /L,50.9173,35.082265,83.546365,3.7962205,n.a.,n.a.,25416000.0,10,2024,21,1.86304203804365,-7.884331298518323e-05
4139,2024-06-21 11:00:00,261.91316666666665,-26.02391666666667,-12.464,3.631,0.00255649953502,-0.0487491,171.2378 /T,8.7401,33.379216,94.709157,-2.700257,n.a.,n.a.,14900400.0,6,2024,21,-1.4641029720667642,-5.023388072602098e-05
3900,2024-06-11 12:00:00,144.46345833333334,18.359194444444444,-8.676,5.840,0.00266283315311,0.0411277,60.0967 /T,119.773,30.555981,112.1402,2.3917213,n.a.,n.a.,14040000.0,6,2024,11,0.6787610451685573,2.172354172102608e-06
5272,2024-08-07 16:00:00,172.3195,4.88836111111111,-7.11,6.312,0.00270296236832,0.0154135,35.7494 /T,144.1613,29.782112,118.16284,0.902915,n.a.,n.a.,18979200.0,8,2024,7,0.16282328123769493,2.838760500143995e-05
3984,2024-06-15 00:00:00,182.6555,0.18658333333333332,-10.286,5.095,0.00270054213153,-0.0064235,98.4529 /T,81.3965,29.639392,118.40624,-0.379535,n.a.,n.a.,14342400.0,6,2024,15,-0.02783951655561827,2.5142654104655555e-05
1080,2024-02-15 00:00:00,32.069833333333335,14.681333333333333,-9.358,5.587,0.00248556265175,0.0620096,69.4676 /T,110.3974,35.021058,65.492598,3.3707496,n.a.,n.a.,3888000.0,2,2024,15,2.608594742318621,2.8194931055507914e-05
713,2024-01-30 17:00:00,184.186375,0.520888888888889,-11.2,4.528,0.00270612580209,-0.0159763,125.8907 /L,53.9821,29.601521,118.29883,-0.941904,n.a.,n.a.,2566800.0,1,2024,30,-0.05338129715973089,3.079280213351887e-05
1733,2024-03-13 05:00:00,29.684541666666668,13.761111111111111,-7.658,6.204,0.00243853617828,0.0576337,39.6693 /T,140.241,36.503894,64.818984,3.0616425,n.a.,n.a.,6238800.0,3,2024,13,2.6473468656613774,-1.2304715463588856e-05
8621,2024-12-25 05:00:00,205.29725,-11.098722222222221,-8.991,5.660,0.00270017121431,-0.0128518,65.4432 /L,114.4135,29.676691,115.54508,-0.762563,n.a.,n.a.,31035600.0,12,2024,25,-0.4480798495754125,3.1180689115796554e-05
1303,2024-02-24 07:00:00,155.6095,13.961916666666665,-12.508,3.464,0.00271220593446,0.0097226,175.6605 /T,4.3275,29.695004,115.0753,0.5779161,n.a.,n.a.,4690800.0,2,2024,24,0.47491712792834917,4.400917929328141e-05
5853,2024-08-31 21:00:00,137.77654166666667,20.577444444444446,-6.282,6.400,0.0026658717451,0.0330846,24.8858 /L,155.0502,30.66956,110.45131,1.9122264,n.a.,n.a.,21070800.0,8,2024,31,0.7999556641612294,1.0953753550845165e-05
2941,2024-05-02 13:00:00,329.82804166666665,-15.5035,-9.628,5.500,0.00247160118864,-0.03919,76.1141 /L,103.7494,35.434558,66.320126,-2.121458,n.a.,n.a.,10587600.0,5,2024,2,-2.608505414546081,1.421853415619137e-05
586,2024-01-25 10:00:00,124.26354166666667,24.728638888888888,-12.503,3.497,0.0026751776442,0.0286596,173.8763 /T,6.107,30.524727,104.20167,1.6688605,n.a.,n.a.,2109600.0,1,2024,25,1.043999668262528,3.4679958879957774e-05
6577,2024-10-01 01:00:00,170.65529166666667,5.72825,-5.73,6.328,0.00271033251424,0.0137964,18.9078 /L,161.0417,29.695117,118.20008,0.8071397,n.a.,n.a.,23677200.0,10,2024,1,0.19373889882516113,3.611099025078264e-05
5461,2024-08-15 13:00:00,266.54895833333336,-27.524500000000003,-11.207,4.624,0.00255783020489,-0.069803,123.9593 /T,55.9207,33.117689,92.140904,-3.896728,n.a.,n.a.,19659600.0,8,2024,15,-1.548025231211763,-4.080280857285878e-05
4877,2024-07-22 05:00:00,313.7124166666667,-20.114805555555556,-12.485,3.692,0.00245678897548,-0.0301406,168.6781 /L,11.2949,36.107997,71.273528,-1.604548,n.a.,n.a.,17557200.0,7,2024,22,-2.342483411339144,-4.279883907461592e-05
678,2024-01-29 06:00:00,168.92195833333332,7.574305555555555,-11.626,4.223,0.00271225585726,0.000915,141.5374 /L,38.3649,29.563194,117.36668,0.0585945,n.a.,n.a.,2440800.0,1,2024,29,0.2284806234373214,3.850438503007637e-05
4514,2024-07-07 02:00:00,121.824875,25.080944444444444,-5.332,6.202,0.00261631589531,0.0449386,14.3062 /T,165.6574,31.872413,103.85707,2.5472688,n.a.,n.a.,16250400.0,7,2024,7,1.0870032243696397,-2.1245193053327262e-05
3082,2024-05-08 10:00:00,48.40858333333333,21.191916666666668,-4.486,4.843,0.00245773654873,0.0411135,4.8553 /T,175.1331,36.079656,70.603256,2.1909782,n.a.,n.a.,11095200.0,5,2024,8,2.3436931994593446,-4.166959550849173e-05
8306,2024-12-12 02:00:00,32.501916666666666,16.00025,-11.69,4.343,0.00244333353638,-0.0064049,135.4990 /T,44.4013,36.397831,66.216896,-0.337266,n.a.,n.a.,29901600.0,12,2024,12,2.604590535148069,-1.470310675370963e-05
4239,2024-06-25 15:00:00,324.401625,-17.729083333333335,-11.533,4.453,0.00247603678022,-0.0150126,133.3603 /L,46.5385,35.445401,67.811954,-0.806892,n.a.,n.a.,15260400.0,6,2024,25,-2.520692104382505,4.22081953087251e-06
7324,2024-11-01 04:00:00,211.72391666666667,-14.490833333333333,-4.302,4.760,0.00270330915244,-0.0171782,4.7288 /L,175.2581,29.889528,114.27866,-1.013305,n.a.,n.a.,26366400.0,11,2024,1,-0.5678557773117667,3.821797232018368e-05
45,2024-01-02 21:00:00,178.76404166666666,2.67425,-10.537,4.928,0.00270017230101,-0.0177165,103.8040 /L,76.0433,29.633393,118.09874,-1.047981,n.a.,n.a.,162000.0,1,2024,2,0.04582190616538554,2.4815270270821862e-05
3511,2024-05-26 07:00:00,279.3394166666667,-27.747527777777776,-11.834,4.181,0.00254854962491,-0.0366444,146.5856 /L,33.3354,33.523454,86.641484,-2.027487,n.a.,n.a.,12639600.0,5,2024,26,-1.7693204877627242,-2.6558974193259793e-05
4270,2024-06-26 22:00:00,341.67291666666665,-9.3385,-11.052,4.772,0.00246897501835,-0.0041948,116.3393 /L,63.5362,35.575887,63.484685,-0.22388,n.a.,n.a.,15372000.0,6,2024,26,-2.7967653010292985,4.420090055126625e-05
6604,2024-10-02 04:00:00,182.388,0.6446388888888889,-4.489,5.311,0.00271642379216,0.0050301,6.6782 /L,173.3034,29.59339,118.69433,0.2909748,n.a.,n.a.,23774400.0,10,2024,2,-0.022024748735363198,4.101502333678231e-05
967,2024-02-10 07:00:00,329.08633333333336,-15.211083333333333,-4.739,5.169,0.00239526344284,-0.0108854,6.1795 /T,173.8056,37.953619,66.749771,-0.573283,n.a.,n.a.,3481200.0,2,2024,10,-2.5949412314239853,-6.438094193130916e-05
487,2024-01-21 07:00:00,66.55466666666666,25.579027777777778,-11.37,4.477,0.00258860725224,0.0431247,128.4393 /T,51.4427,32.400031,77.771544,2.4393373,n.a.,n.a.,1753200.0,1,2024,21,2.042046950337073,4.680784498592482e-05
1208,2024-02-20 08:00:00,106.38175,27.744500000000002,-11.443,4.391,0.00265730967291,0.0389673,133.4680 /T,46.4203,30.757147,96.448408,2.2627267,n.a.,n.a.,4348800.0,2,2024,20,1.3604600021996944,4.1195301688443705e-05
332,2024-01-14 20:00:00,342.59325,-9.152861111111111,-8.12,6.059,0.00243107816115,0.0223341,46.0981 /T,133.7998,36.740397,63.747074,1.1810376,n.a.,n.a.,1195200.0,1,2024,14,-2.8121606857629597,9.071152787074911e-06
7760,2024-11-19 08:00:00,104.723125,27.836166666666667,-11.565,4.382,0.00252637259261,0.0700432,133.8721 /L,46.0227,33.987163,96.705616,3.8647655,n.a.,n.a.,27936000.0,11,2024,19,1.3893210641667157,-8.719866134988992e-05
3073,2024-05-08 01:00:00,42.98475,19.293583333333334,-4.284,4.015,0.00244943663993,0.0354669,3.0164 /L,176.9762,36.325395,68.710767,1.8830802,n.a.,n.a.,11062800.0,5,2024,8,2.4323183941184108,-3.640579065758128e-05
8145,2024-12-05 09:00:00,305.580875,-22.03838888888889,-8.188,6.005,0.00255933314114,-0.0383528,49.0018 /T,130.8858,33.168196,74.022741,-2.144367,n.a.,n.a.,29322000.0,12,2024,5,-2.207200209542553,4.0021957634875805e-05
2684,2024-04-21 20:00:00,187.60375,-1.4505555555555556,-11.974,3.960,0.00270259916718,-0.0169088,156.1279 /T,23.8097,29.847577,118.43323,-0.988274,n.a.,n.a.,9662400.0,4,2024,21,-0.11751092868513283,2.7617353027511483e-05
693,2024-01-29 21:00:00,175.49695833333334,4.139111111111111,-11.445,4.356,0.00271136612165,-0.0059492,134.8411 /L,45.0475,29.541504,118.03289,-0.348003,n.a.,n.a.,2494800.0,1,2024,29,0.10603230698799433,3.6302081900513924e-05
7467,2024-11-07 03:00:00,291.07620833333334,-26.887777777777778,-8.996,5.706,0.00258568779874,-0.0499882,64.0008 /T,115.8648,32.401942,80.41696,-2.828407,n.a.,n.a.,26881200.0,11,2024,7,-1.9695999288965813,3.4575184839158966e-05
1457,2024-03-01 17:00:00,225.516125,-19.83941666666667,-10.837,4.788,0.0026480496499,-0.0488307,112.4252 /L,67.4335,30.848839,110.47121,-2.828967,n.a.,n.a.,5245200.0,3,2024,1,-0.8198515340147978,-5.8356225797833415e-06
4271,2024-06-26 23:00:00,342.21254166666665,-9.603250000000001,-11.036,4.783,0.00246887793874,-0.0038745,115.7889 /L,64.086,35.576687,63.387049,-0.206652,n.a.,n.a.,15375600.0,6,2024,26,-2.8067699356472304,4.5900288641199244e-05
4975,2024-07-26 07:00:00,8.53675,3.766027777777778,-11.0,4.811,0.00245442989971,0.0239827,114.1200 /L,65.7538,35.973803,61.774038,1.289552,n.a.,n.a.,17910000.0,7,2024,26,2.986113550240634,6.47440132681607e-05
283,2024-01-12 19:00:00,313.346875,-21.61213888888889,-5.965,6.279,0.00242385902484,-0.0115929,18.4163 /T,161.5392,37.074897,72.294416,-0.616962,n.a.,n.a.,1018800.0,1,2024,12,-2.340094387301479,-7.608726693763288e-05
1206,2024-02-20 06:00:00,105.22841666666666,27.85227777777778,-11.419,4.409,0.00265541821643,0.0396266,132.5294 /T,47.3573,30.795579,95.91055,2.2996026,n.a.,n.a.,4341600.0,2,2024,20,1.3806439396563903,4.1076757905095154e-05
2870,2024-04-29 14:00:00,287.333875,-26.243194444444445,-10.933,4.796,0.00254633057791,-0.0449286,113.9374 /L,65.9304,33.416982,82.990179,-2.49892,n.a.,n.a.,10332000.0,4,2024,29,-1.9033354260660205,-1.3005924007641629e-05
6050,2024-09-09 02:00:00,228.38891666666666,-20.138861111111108,-8.953,5.714,0.002678466347,-0.0387876,65.3599 /T,114.5015,30.166378,108.93631,-2.276612,n.a.,n.a.,21780000.0,9,2024,9,-0.8702079856460614,2.7308249862659402e-05
6959,2024-10-16 23:00:00,14.704791666666667,7.280583333333333,-12.69,3.556,0.00238763798723,-0.0018668,172.5712 /T,7.4109,38.181828,62.21651,-0.091438,n.a.,n.a.,25052400.0,10,2024,16,2.888876227069652,-2.0354014960439776e-05
6646,2024-10-03 22:00:00,200.77270833333333,-9.610972222222223,-5.089,6.043,0.00271479545201,-0.0083024,12.3295 /T,167.6374,29.619168,116.85935,-0.494945,n.a.,n.a.,23925600.0,10,2024,3,-0.36611090206178654,4.366631755455897e-05
1710,2024-03-12 06:00:00,16.777875,7.423194444444444,-6.67,6.364,0.00241061852211,0.0424103,26.4820 /T,153.4561,37.410543,62.409678,2.2228792,n.a.,n.a.,6156000.0,3,2024,12,2.853476431322602,-3.887464397720093e-06
8435,2024-12-17 11:00:00,115.217,26.182083333333335,-12.067,3.988,0.00253835256291,0.059965,152.7100 /L,27.2226,33.786905,101.67635,3.3156076,n.a.,n.a.,30366000.0,12,2024,17,1.203910256528799,-9.06261940921871e-05
2578,2024-04-17 10:00:00,139.56258333333332,20.490805555555557,-10.641,4.896,0.00268624368625,0.0338898,108.0587 /T,71.7956,29.966514,110.44859,1.9965587,n.a.,n.a.,9280800.0,4,2024,17,0.7689090645171666,2.9764865141023757e-05
4119,2024-06-20 15:00:00,249.62575,-25.505166666666664,-12.2,3.854,0.00258066799832,-0.0512921,161.8606 /T,18.094,32.736898,100.37528,-2.870012,n.a.,n.a.,14828400.0,6,2024,20,-1.2507142298771705,-4.4629267715886375e-05
7706,2024-11-17 02:00:00,68.92633333333333,26.75275,-12.407,3.767,0.0024458658714,0.0491575,163.0115 /L,16.9474,36.392493,79.820614,2.6213931,n.a.,n.a.,27741600.0,11,2024,17,2.0041933869213544,-0.00010084164777274165
3953,2024-06-13 17:00:00,169.12208333333334,7.036138888888889,-9.769,5.355,0.00269819562666,0.0127043,84.4280 /T,95.4205,29.686899,117.62505,0.7512004,n.a.,n.a.,14230800.0,6,2024,13,0.2236188127071952,2.437371952239203e-05
4339,2024-06-29 19:00:00,17.918541666666666,8.408277777777778,-9.705,5.473,0.00247813901414,0.0141467,78.4493 /L,101.4138,35.272067,62.816557,0.7659562,n.a.,n.a.,15620400.0,6,2024,29,2.8363712508688415,6.051425024659971e-05
